id,title,year,artistName,image
58f75cd4edc2c99a1c7ba8ba,the Waterfalls at Tivoli,1737,Claude-Joseph Vernet,https://uploads4.wikiart.org/00128/images/claude-joseph-vernet/the-waterfalls-at-tivoli.jpg
5772766bedc2cb3880d15acf,Satan  Sin and Death,1740,William Hogarth,https://uploads1.wikiart.org/images/william-hogarth/satan-sin-and-death-1740.jpg
5f801a84edc2c907f0402a3f,Susanna Kennedy  Countess of Eglinton (copy After William Aikman),1740,Gavin Hamilton,https://uploads3.wikiart.org/00309/images/gavin-hamilton/susanna-kennedy-countess-of-eglinton-copy-after-william-aikman-1740.jpg
57727b02edc2cb3880e056ce,Burial chamber invented and designed in accordance with the custom and the ancient Roman emperors magnificence,1742,Giovanni Battista Piranesi,https://uploads4.wikiart.org/images/giovanni-battista-piranesi/burial-chamber-invented-and-designed-in-accordance-with-the-custom-and-the-ancient-roman.jpg
57727afeedc2cb3880e051ae,Ancient Roman Forum surrounded by arcades  with loggias,1743,Giovanni Battista Piranesi,https://uploads6.wikiart.org/images/giovanni-battista-piranesi/ancient-roman-forum-surrounded-by-arcades-with-loggias.jpg
57727afeedc2cb3880e051de,Ancient temple invented and designed in the manner of those that were manufactured in honor of the goddess Vesta (recorded in 1743),1743,Giovanni Battista Piranesi,https://uploads1.wikiart.org/images/giovanni-battista-piranesi/ancient-temple-invented-and-designed-in-the-manner-of-those-that-were-manufactured-in-honor-of.jpg
5f809952edc2c907f08b1826,Mercury Attaching his Wings,1744,Jean-Baptiste Pigalle,https://uploads2.wikiart.org/00309/images/jean-baptiste-pigalle/mercury-attaching-his-wings-1744.jpg
58f75cccedc2c99a1c7b89c4,The Bridge and the Castel Sant&#39;angelo in Rome,1745,Claude-Joseph Vernet,https://uploads7.wikiart.org/00128/images/claude-joseph-vernet/the-bridge-and-the-castel-sant-angelo-in-rome.jpg
5f7ef76dedc2c9b950f86eee,Peace and Justice,1745,Pompeo Batoni,https://uploads2.wikiart.org/00309/images/pompeo-batoni/pompeo-batoni-peace-and-justice.jpg
58f75cc5edc2c99a1c7b6dd8,Vedi Titolo,1746,Claude-Joseph Vernet,https://uploads0.wikiart.org/00128/images/claude-joseph-vernet/vedi-titolo.jpg
